id,host,start,end,duration,duration.min
272007,surge.ocf.berkeley.edu,2017-09-11T16:57:02Z,2017-09-11T17:04:13Z,7M 11S,7
272027,surge.ocf.berkeley.edu,2017-09-11T17:07:02Z,2017-09-11T17:07:03Z,1S,0
272028,surge.ocf.berkeley.edu,2017-09-11T17:08:01Z,2017-09-11T18:10:05Z,1H 2M 4S,62
272145,surge.ocf.berkeley.edu,2017-09-11T18:11:01Z,2017-09-11T18:13:15Z,2M 14S,2
272159,surge.ocf.berkeley.edu,2017-09-11T18:19:03Z,2017-09-11T18:20:23Z,1M 20S,1
272165,surge.ocf.berkeley.edu,2017-09-11T18:21:03Z,2017-09-11T18:23:55Z,2M 52S,2
272169,surge.ocf.berkeley.edu,2017-09-11T18:26:01Z,2017-09-11T18:26:57Z,56S,0
272176,surge.ocf.berkeley.edu,2017-09-11T18:29:02Z,2017-09-11T18:37:04Z,8M 2S,8
272201,surge.ocf.berkeley.edu,2017-09-11T18:44:02Z,2017-09-11T18:47:18Z,3M 16S,3
272229,surge.ocf.berkeley.edu,2017-09-11T19:06:02Z,2017-09-11T19:39:47Z,33M 45S,33
272300,surge.ocf.berkeley.edu,2017-09-11T19:45:02Z,2017-09-11T19:53:01Z,7M 59S,7
272312,surge.ocf.berkeley.edu,2017-09-11T19:55:02Z,2017-09-11T19:56:01Z,59S,0
272316,surge.ocf.berkeley.edu,2017-09-11T19:57:02Z,2017-09-11T19:59:46Z,2M 44S,2
272326,surge.ocf.berkeley.edu,2017-09-11T20:45:03Z,2017-09-11T20:45:48Z,45S,0
272334,surge.ocf.berkeley.edu,2017-09-11T20:51:01Z,2017-09-11T20:54:02Z,3M 1S,3
272354,surge.ocf.berkeley.edu,2017-09-11T21:07:02Z,2017-09-11T21:08:41Z,1M 39S,1
272368,surge.ocf.berkeley.edu,2017-09-11T21:12:02Z,2017-09-11T21:17:25Z,5M 23S,5
272378,surge.ocf.berkeley.edu,2017-09-11T21:19:02Z,2017-09-11T21:33:47Z,14M 45S,14
272407,surge.ocf.berkeley.edu,2017-09-11T21:43:03Z,2017-09-11T21:55:43Z,12M 40S,12
272444,surge.ocf.berkeley.edu,2017-09-11T22:09:02Z,2017-09-11T22:16:27Z,7M 25S,7
272461,surge.ocf.berkeley.edu,2017-09-11T22:18:03Z,2017-09-11T22:20:32Z,2M 29S,2
272467,surge.ocf.berkeley.edu,2017-09-11T22:24:02Z,2017-09-11T22:25:45Z,1M 43S,1
272480,surge.ocf.berkeley.edu,2017-09-11T22:35:02Z,2017-09-11T22:55:02Z,20M 0S,20
272499,surge.ocf.berkeley.edu,2017-09-11T22:58:02Z,2017-09-11T23:45:05Z,47M 3S,47
272555,surge.ocf.berkeley.edu,2017-09-11T23:49:02Z,2017-09-11T23:52:27Z,3M 25S,3
272563,surge.ocf.berkeley.edu,2017-09-11T23:56:02Z,2017-09-12T00:00:50Z,4M 48S,4
272568,surge.ocf.berkeley.edu,2017-09-12T00:03:02Z,2017-09-12T00:10:25Z,7M 23S,7
272586,surge.ocf.berkeley.edu,2017-09-12T00:17:02Z,2017-09-12T00:19:53Z,2M 51S,2
272599,surge.ocf.berkeley.edu,2017-09-12T00:33:02Z,2017-09-12T00:59:58Z,26M 56S,26
272672,surge.ocf.berkeley.edu,2017-09-12T16:02:04Z,2017-09-12T16:08:57Z,6M 53S,6
272690,surge.ocf.berkeley.edu,2017-09-12T16:15:04Z,2017-09-12T16:28:38Z,13M 34S,13
272710,surge.ocf.berkeley.edu,2017-09-12T16:34:04Z,2017-09-12T16:41:56Z,7M 52S,7
272736,surge.ocf.berkeley.edu,2017-09-12T16:45:03Z,2017-09-12T16:47:13Z,2M 10S,2
272742,surge.ocf.berkeley.edu,2017-09-12T16:49:01Z,2017-09-12T16:50:45Z,1M 44S,1
272746,surge.ocf.berkeley.edu,2017-09-12T16:52:02Z,2017-09-12T17:16:22Z,24M 20S,24
272782,surge.ocf.berkeley.edu,2017-09-12T17:18:02Z,2017-09-12T17:19:02Z,1M 0S,1
272784,surge.ocf.berkeley.edu,2017-09-12T17:21:02Z,2017-09-12T17:27:02Z,6M 0S,6
272802,surge.ocf.berkeley.edu,2017-09-12T17:36:02Z,2017-09-12T17:56:41Z,20M 39S,20
272847,surge.ocf.berkeley.edu,2017-09-12T18:05:02Z,2017-09-12T18:14:15Z,9M 13S,9
272874,surge.ocf.berkeley.edu,2017-09-12T18:15:02Z,2017-09-12T18:17:19Z,2M 17S,2
272882,surge.ocf.berkeley.edu,2017-09-12T18:18:01Z,2017-09-12T18:18:57Z,56S,0
272890,surge.ocf.berkeley.edu,2017-09-12T18:20:02Z,2017-09-12T18:21:15Z,1M 13S,1
272894,surge.ocf.berkeley.edu,2017-09-12T18:22:02Z,2017-09-12T19:14:52Z,52M 50S,52
272974,surge.ocf.berkeley.edu,2017-09-12T19:15:02Z,2017-09-12T20:00:24Z,45M 22S,45
273058,surge.ocf.berkeley.edu,2017-09-12T20:02:02Z,2017-09-12T20:14:04Z,12M 2S,12
273086,surge.ocf.berkeley.edu,2017-09-12T20:21:03Z,2017-09-12T20:27:48Z,6M 45S,6
273095,surge.ocf.berkeley.edu,2017-09-12T20:29:03Z,2017-09-12T20:33:09Z,4M 6S,4
273103,surge.ocf.berkeley.edu,2017-09-12T20:34:02Z,2017-09-12T20:53:15Z,19M 13S,19
273133,surge.ocf.berkeley.edu,2017-09-12T20:55:03Z,2017-09-12T21:02:01Z,6M 58S,6
273146,surge.ocf.berkeley.edu,2017-09-12T21:05:02Z,2017-09-12T21:14:39Z,9M 37S,9
273162,surge.ocf.berkeley.edu,2017-09-12T21:15:02Z,2017-09-12T21:21:06Z,6M 4S,6
273180,surge.ocf.berkeley.edu,2017-09-12T21:23:01Z,2017-09-12T21:37:12Z,14M 11S,14
273196,surge.ocf.berkeley.edu,2017-09-12T21:39:02Z,2017-09-12T21:40:49Z,1M 47S,1
273208,surge.ocf.berkeley.edu,2017-09-12T21:44:01Z,2017-09-12T21:44:02Z,1S,0
273210,surge.ocf.berkeley.edu,2017-09-12T21:45:01Z,2017-09-12T21:50:08Z,5M 7S,5
273219,surge.ocf.berkeley.edu,2017-09-12T21:56:01Z,2017-09-12T21:59:44Z,3M 43S,3
273226,surge.ocf.berkeley.edu,2017-09-12T22:02:01Z,2017-09-12T22:12:02Z,10M 1S,10
273244,surge.ocf.berkeley.edu,2017-09-12T22:14:02Z,2017-09-12T22:15:29Z,1M 27S,1
273247,surge.ocf.berkeley.edu,2017-09-12T22:17:02Z,2017-09-12T22:18:05Z,1M 3S,1
273253,surge.ocf.berkeley.edu,2017-09-12T22:19:03Z,2017-09-12T22:49:14Z,30M 11S,30
273309,surge.ocf.berkeley.edu,2017-09-12T22:52:01Z,2017-09-12T22:56:30Z,4M 29S,4
273320,surge.ocf.berkeley.edu,2017-09-12T23:05:03Z,2017-09-12T23:35:24Z,30M 21S,30
273340,surge.ocf.berkeley.edu,2017-09-12T23:40:02Z,2017-09-12T23:56:24Z,16M 22S,16
273367,surge.ocf.berkeley.edu,2017-09-13T00:02:02Z,2017-09-13T00:02:58Z,56S,0
273392,surge.ocf.berkeley.edu,2017-09-13T00:15:02Z,2017-09-13T00:23:49Z,8M 47S,8
273411,surge.ocf.berkeley.edu,2017-09-13T00:32:02Z,2017-09-13T02:03:47Z,1H 31M 45S,91
273466,surge.ocf.berkeley.edu,2017-09-13T02:17:02Z,2017-09-13T02:18:11Z,1M 9S,1
273469,surge.ocf.berkeley.edu,2017-09-13T02:20:03Z,2017-09-13T02:22:04Z,2M 1S,2
273470,surge.ocf.berkeley.edu,2017-09-13T02:26:02Z,2017-09-13T02:29:50Z,3M 48S,3
273474,surge.ocf.berkeley.edu,2017-09-13T02:35:03Z,2017-09-13T02:40:25Z,5M 22S,5
273478,surge.ocf.berkeley.edu,2017-09-13T02:49:02Z,2017-09-13T04:04:28Z,1H 15M 26S,75
273533,surge.ocf.berkeley.edu,2017-09-13T16:08:03Z,2017-09-13T16:10:19Z,2M 16S,2
273546,surge.ocf.berkeley.edu,2017-09-13T16:14:03Z,2017-09-13T16:14:25Z,22S,0
273561,surge.ocf.berkeley.edu,2017-09-13T16:21:03Z,2017-09-13T16:22:40Z,1M 37S,1
273567,surge.ocf.berkeley.edu,2017-09-13T16:27:03Z,2017-09-13T16:44:21Z,17M 18S,17
273597,surge.ocf.berkeley.edu,2017-09-13T16:54:02Z,2017-09-13T16:57:51Z,3M 49S,3
273615,surge.ocf.berkeley.edu,2017-09-13T17:04:02Z,2017-09-13T17:13:06Z,9M 4S,9
273640,surge.ocf.berkeley.edu,2017-09-13T17:14:02Z,2017-09-13T17:38:51Z,24M 49S,24
273679,surge.ocf.berkeley.edu,2017-09-13T17:40:01Z,2017-09-13T17:43:20Z,3M 19S,3
273691,surge.ocf.berkeley.edu,2017-09-13T17:46:02Z,2017-09-13T17:49:46Z,3M 44S,3
273703,surge.ocf.berkeley.edu,2017-09-13T17:52:02Z,2017-09-13T17:53:50Z,1M 48S,1
273719,surge.ocf.berkeley.edu,2017-09-13T18:02:02Z,2017-09-13T18:16:11Z,14M 9S,14
273760,surge.ocf.berkeley.edu,2017-09-13T18:17:02Z,2017-09-13T18:18:33Z,1M 31S,1
273766,surge.ocf.berkeley.edu,2017-09-13T18:22:02Z,2017-09-13T18:30:15Z,8M 13S,8
273789,surge.ocf.berkeley.edu,2017-09-13T18:33:02Z,2017-09-13T18:33:33Z,31S,0
273792,surge.ocf.berkeley.edu,2017-09-13T18:35:02Z,2017-09-13T19:14:51Z,39M 49S,39
273876,surge.ocf.berkeley.edu,2017-09-13T19:17:01Z,2017-09-13T19:21:56Z,4M 55S,4
273907,surge.ocf.berkeley.edu,2017-09-13T19:28:01Z,2017-09-13T19:33:34Z,5M 33S,5
273930,surge.ocf.berkeley.edu,2017-09-13T19:39:01Z,2017-09-13T19:52:43Z,13M 42S,13
273966,surge.ocf.berkeley.edu,2017-09-13T19:59:02Z,2017-09-13T20:43:48Z,44M 46S,44
274050,surge.ocf.berkeley.edu,2017-09-13T20:45:01Z,2017-09-13T22:45:07Z,2H 0M 6S,120
274259,surge.ocf.berkeley.edu,2017-09-13T22:48:02Z,2017-09-13T22:51:40Z,3M 38S,3
274265,surge.ocf.berkeley.edu,2017-09-13T22:53:01Z,2017-09-13T22:55:28Z,2M 27S,2
274274,surge.ocf.berkeley.edu,2017-09-13T22:58:02Z,2017-09-13T22:58:10Z,8S,0
274277,surge.ocf.berkeley.edu,2017-09-13T23:00:03Z,2017-09-13T23:02:57Z,2M 54S,2
274285,surge.ocf.berkeley.edu,2017-09-13T23:05:03Z,2017-09-13T23:10:58Z,5M 55S,5
274295,surge.ocf.berkeley.edu,2017-09-13T23:13:02Z,2017-09-13T23:15:23Z,2M 21S,2
274301,surge.ocf.berkeley.edu,2017-09-13T23:16:02Z,2017-09-13T23:19:48Z,3M 46S,3
274307,surge.ocf.berkeley.edu,2017-09-13T23:21:02Z,2017-09-13T23:31:01Z,9M 59S,9
274320,surge.ocf.berkeley.edu,2017-09-13T23:32:01Z,2017-09-14T00:39:49Z,1H 7M 48S,67
274388,surge.ocf.berkeley.edu,2017-09-14T00:44:01Z,2017-09-14T00:45:43Z,1M 42S,1
274398,surge.ocf.berkeley.edu,2017-09-14T00:55:03Z,2017-09-14T00:56:13Z,1M 10S,1
274404,surge.ocf.berkeley.edu,2017-09-14T01:04:02Z,2017-09-14T01:06:05Z,2M 3S,2
274410,surge.ocf.berkeley.edu,2017-09-14T01:11:02Z,2017-09-14T01:11:03Z,1S,0
274412,surge.ocf.berkeley.edu,2017-09-14T01:12:03Z,2017-09-14T02:09:33Z,57M 30S,57
274450,surge.ocf.berkeley.edu,2017-09-14T02:23:02Z,2017-09-14T02:26:13Z,3M 11S,3
274483,surge.ocf.berkeley.edu,2017-09-14T04:57:02Z,2017-09-14T05:11:12Z,14M 10S,14
274501,surge.ocf.berkeley.edu,2017-09-14T16:09:03Z,2017-09-14T16:13:12Z,4M 9S,4
274516,surge.ocf.berkeley.edu,2017-09-14T16:17:03Z,2017-09-14T16:22:29Z,5M 26S,5
274526,surge.ocf.berkeley.edu,2017-09-14T16:30:03Z,2017-09-14T16:32:56Z,2M 53S,2
274540,surge.ocf.berkeley.edu,2017-09-14T16:40:01Z,2017-09-14T16:44:46Z,4M 45S,4
274554,surge.ocf.berkeley.edu,2017-09-14T16:51:02Z,2017-09-14T16:54:06Z,3M 4S,3
274565,surge.ocf.berkeley.edu,2017-09-14T17:01:02Z,2017-09-14T17:41:08Z,40M 6S,40
274618,surge.ocf.berkeley.edu,2017-09-14T17:57:01Z,2017-09-14T17:59:12Z,2M 11S,2
274627,surge.ocf.berkeley.edu,2017-09-14T18:02:03Z,2017-09-14T18:10:13Z,8M 10S,8
274661,surge.ocf.berkeley.edu,2017-09-14T18:12:02Z,2017-09-14T18:14:50Z,2M 48S,2
274672,surge.ocf.berkeley.edu,2017-09-14T18:16:01Z,2017-09-14T18:18:59Z,2M 58S,2
274688,surge.ocf.berkeley.edu,2017-09-14T18:20:01Z,2017-09-14T18:26:19Z,6M 18S,6
274705,surge.ocf.berkeley.edu,2017-09-14T18:31:02Z,2017-09-14T18:32:55Z,1M 53S,1
274726,surge.ocf.berkeley.edu,2017-09-14T18:46:03Z,2017-09-14T18:51:47Z,5M 44S,5
274732,surge.ocf.berkeley.edu,2017-09-14T18:53:01Z,2017-09-14T18:54:35Z,1M 34S,1
274738,surge.ocf.berkeley.edu,2017-09-14T18:56:03Z,2017-09-14T19:08:38Z,12M 35S,12
274765,surge.ocf.berkeley.edu,2017-09-14T19:12:02Z,2017-09-14T19:15:14Z,3M 12S,3
274777,surge.ocf.berkeley.edu,2017-09-14T19:16:02Z,2017-09-14T19:19:16Z,3M 14S,3
274784,surge.ocf.berkeley.edu,2017-09-14T19:21:01Z,2017-09-14T19:34:19Z,13M 18S,13
274825,surge.ocf.berkeley.edu,2017-09-14T19:39:02Z,2017-09-14T20:06:06Z,27M 4S,27
274881,surge.ocf.berkeley.edu,2017-09-14T20:08:01Z,2017-09-14T20:46:22Z,38M 21S,38
274938,surge.ocf.berkeley.edu,2017-09-14T20:48:02Z,2017-09-14T20:49:31Z,1M 29S,1
274944,surge.ocf.berkeley.edu,2017-09-14T20:51:01Z,2017-09-14T20:52:52Z,1M 51S,1
274950,surge.ocf.berkeley.edu,2017-09-14T20:53:01Z,2017-09-14T20:55:37Z,2M 36S,2
274955,surge.ocf.berkeley.edu,2017-09-14T20:57:02Z,2017-09-14T21:03:21Z,6M 19S,6
274969,surge.ocf.berkeley.edu,2017-09-14T21:06:02Z,2017-09-14T21:08:29Z,2M 27S,2
274979,surge.ocf.berkeley.edu,2017-09-14T21:09:03Z,2017-09-14T21:14:43Z,5M 40S,5
275001,surge.ocf.berkeley.edu,2017-09-14T21:17:02Z,2017-09-14T21:35:31Z,18M 29S,18
275049,surge.ocf.berkeley.edu,2017-09-15T16:43:02Z,2017-09-15T16:52:28Z,9M 26S,9
275067,surge.ocf.berkeley.edu,2017-09-15T16:55:01Z,2017-09-15T17:00:21Z,5M 20S,5
275079,surge.ocf.berkeley.edu,2017-09-15T17:05:02Z,2017-09-15T17:07:20Z,2M 18S,2
275087,surge.ocf.berkeley.edu,2017-09-15T17:08:02Z,2017-09-15T17:38:42Z,30M 40S,30
275129,surge.ocf.berkeley.edu,2017-09-15T17:42:02Z,2017-09-15T17:43:21Z,1M 19S,1
275137,surge.ocf.berkeley.edu,2017-09-15T17:46:02Z,2017-09-15T17:46:26Z,24S,0
275144,surge.ocf.berkeley.edu,2017-09-15T17:51:03Z,2017-09-15T17:58:29Z,7M 26S,7
275162,surge.ocf.berkeley.edu,2017-09-15T18:00:03Z,2017-09-15T18:01:29Z,1M 26S,1
275167,surge.ocf.berkeley.edu,2017-09-15T18:05:02Z,2017-09-15T18:07:52Z,2M 50S,2
275187,surge.ocf.berkeley.edu,2017-09-15T18:13:02Z,2017-09-15T18:14:42Z,1M 40S,1
275200,surge.ocf.berkeley.edu,2017-09-15T18:18:03Z,2017-09-15T18:20:58Z,2M 55S,2
275207,surge.ocf.berkeley.edu,2017-09-15T18:26:03Z,2017-09-15T18:34:53Z,8M 50S,8
275223,surge.ocf.berkeley.edu,2017-09-15T18:36:02Z,2017-09-15T18:41:36Z,5M 34S,5
275235,surge.ocf.berkeley.edu,2017-09-15T18:44:02Z,2017-09-15T19:12:23Z,28M 21S,28
275286,surge.ocf.berkeley.edu,2017-09-15T19:14:02Z,2017-09-15T19:22:56Z,8M 54S,8
275314,surge.ocf.berkeley.edu,2017-09-15T19:31:02Z,2017-09-15T19:53:48Z,22M 46S,22
275343,surge.ocf.berkeley.edu,2017-09-15T19:56:03Z,2017-09-15T20:03:31Z,7M 28S,7
275358,surge.ocf.berkeley.edu,2017-09-15T20:06:02Z,2017-09-15T20:07:03Z,1M 1S,1
275362,surge.ocf.berkeley.edu,2017-09-15T20:08:02Z,2017-09-15T20:17:46Z,9M 44S,9
275391,surge.ocf.berkeley.edu,2017-09-15T20:26:02Z,2017-09-15T20:27:02Z,1M 0S,1
275394,surge.ocf.berkeley.edu,2017-09-15T20:31:03Z,2017-09-15T20:38:51Z,7M 48S,7
275403,surge.ocf.berkeley.edu,2017-09-15T20:42:02Z,2017-09-15T20:46:39Z,4M 37S,4
275415,surge.ocf.berkeley.edu,2017-09-15T20:48:02Z,2017-09-15T20:52:16Z,4M 14S,4
275431,surge.ocf.berkeley.edu,2017-09-15T21:04:02Z,2017-09-15T21:06:27Z,2M 25S,2
275444,surge.ocf.berkeley.edu,2017-09-15T21:10:02Z,2017-09-15T21:17:09Z,7M 7S,7
275454,surge.ocf.berkeley.edu,2017-09-15T21:19:01Z,2017-09-15T21:59:25Z,40M 24S,40
275507,surge.ocf.berkeley.edu,2017-09-15T22:10:02Z,2017-09-15T22:14:59Z,4M 57S,4
275519,surge.ocf.berkeley.edu,2017-09-15T22:16:03Z,2017-09-15T22:17:17Z,1M 14S,1
275532,surge.ocf.berkeley.edu,2017-09-15T22:28:02Z,2017-09-15T22:29:48Z,1M 46S,1
275560,surge.ocf.berkeley.edu,2017-09-15T23:13:02Z,2017-09-15T23:33:46Z,20M 44S,20
275588,surge.ocf.berkeley.edu,2017-09-16T00:03:02Z,2017-09-16T00:05:56Z,2M 54S,2
275593,surge.ocf.berkeley.edu,2017-09-16T00:10:01Z,2017-09-16T00:17:35Z,7M 34S,7
275605,surge.ocf.berkeley.edu,2017-09-16T00:34:02Z,2017-09-16T00:48:42Z,14M 40S,14
275609,surge.ocf.berkeley.edu,2017-09-16T00:50:02Z,2017-09-16T00:52:18Z,2M 16S,2
275625,surge.ocf.berkeley.edu,2017-09-16T18:09:04Z,2017-09-16T18:12:32Z,3M 28S,3
275637,surge.ocf.berkeley.edu,2017-09-16T19:01:01Z,2017-09-16T19:31:14Z,30M 13S,30
275682,surge.ocf.berkeley.edu,2017-09-16T22:26:02Z,2017-09-16T22:27:56Z,1M 54S,1
275696,surge.ocf.berkeley.edu,2017-09-17T00:02:02Z,2017-09-17T00:24:20Z,22M 18S,22
275705,surge.ocf.berkeley.edu,2017-09-17T00:35:03Z,2017-09-17T01:59:36Z,1H 24M 33S,84
275739,surge.ocf.berkeley.edu,2017-09-17T18:52:01Z,2017-09-17T18:56:07Z,4M 6S,4
275742,surge.ocf.berkeley.edu,2017-09-17T19:04:02Z,2017-09-17T19:07:32Z,3M 30S,3
275745,surge.ocf.berkeley.edu,2017-09-17T19:14:02Z,2017-09-17T19:21:47Z,7M 45S,7
275753,surge.ocf.berkeley.edu,2017-09-17T19:24:03Z,2017-09-17T19:26:54Z,2M 51S,2
275758,surge.ocf.berkeley.edu,2017-09-17T19:37:01Z,2017-09-17T19:44:15Z,7M 14S,7
275762,surge.ocf.berkeley.edu,2017-09-17T19:47:02Z,2017-09-17T19:48:58Z,1M 56S,1
275766,surge.ocf.berkeley.edu,2017-09-17T19:50:02Z,2017-09-17T20:02:35Z,12M 33S,12
275769,surge.ocf.berkeley.edu,2017-09-17T20:14:01Z,2017-09-17T20:36:43Z,22M 42S,22
275792,surge.ocf.berkeley.edu,2017-09-17T21:37:02Z,2017-09-17T21:39:28Z,2M 26S,2
275798,surge.ocf.berkeley.edu,2017-09-17T21:44:02Z,2017-09-17T21:50:30Z,6M 28S,6
275805,surge.ocf.berkeley.edu,2017-09-17T21:52:02Z,2017-09-17T22:10:29Z,18M 27S,18
275824,surge.ocf.berkeley.edu,2017-09-17T22:34:01Z,2017-09-17T22:41:48Z,7M 47S,7
275839,surge.ocf.berkeley.edu,2017-09-17T22:58:02Z,2017-09-17T23:06:13Z,8M 11S,8
275858,surge.ocf.berkeley.edu,2017-09-17T23:53:03Z,2017-09-18T01:56:38Z,2H 3M 35S,123
275925,surge.ocf.berkeley.edu,2017-09-18T16:14:04Z,2017-09-18T16:18:43Z,4M 39S,4
275937,surge.ocf.berkeley.edu,2017-09-18T16:19:04Z,2017-09-18T16:42:18Z,23M 14S,23
275965,surge.ocf.berkeley.edu,2017-09-18T16:47:02Z,2017-09-18T16:51:42Z,4M 40S,4
275980,surge.ocf.berkeley.edu,2017-09-18T17:02:01Z,2017-09-18T17:10:11Z,8M 10S,8
276009,surge.ocf.berkeley.edu,2017-09-18T17:11:02Z,2017-09-18T17:11:53Z,51S,0
276011,surge.ocf.berkeley.edu,2017-09-18T17:13:02Z,2017-09-18T17:14:56Z,1M 54S,1
276018,surge.ocf.berkeley.edu,2017-09-18T17:17:02Z,2017-09-18T17:30:41Z,13M 39S,13
276032,surge.ocf.berkeley.edu,2017-09-18T17:32:01Z,2017-09-18T18:58:36Z,1H 26M 35S,86
276152,surge.ocf.berkeley.edu,2017-09-18T19:05:01Z,2017-09-18T19:13:11Z,8M 10S,8
276176,surge.ocf.berkeley.edu,2017-09-18T19:15:03Z,2017-09-18T19:25:09Z,10M 6S,10
276197,surge.ocf.berkeley.edu,2017-09-18T19:28:02Z,2017-09-18T19:30:24Z,2M 22S,2
276199,surge.ocf.berkeley.edu,2017-09-18T19:34:02Z,2017-09-18T19:43:31Z,9M 29S,9
276217,surge.ocf.berkeley.edu,2017-09-18T19:48:03Z,2017-09-18T19:51:52Z,3M 49S,3
276220,surge.ocf.berkeley.edu,2017-09-18T19:55:01Z,2017-09-18T19:56:13Z,1M 12S,1
276225,surge.ocf.berkeley.edu,2017-09-18T19:59:03Z,2017-09-18T20:02:11Z,3M 8S,3
276234,surge.ocf.berkeley.edu,2017-09-18T20:06:02Z,2017-09-18T20:17:38Z,11M 36S,11
276247,surge.ocf.berkeley.edu,2017-09-18T20:19:02Z,2017-09-18T21:17:03Z,58M 1S,58
276323,surge.ocf.berkeley.edu,2017-09-18T21:19:01Z,2017-09-18T21:54:22Z,35M 21S,35
276360,surge.ocf.berkeley.edu,2017-09-18T22:01:03Z,2017-09-18T22:05:13Z,4M 10S,4
276370,surge.ocf.berkeley.edu,2017-09-18T22:07:02Z,2017-09-18T22:09:21Z,2M 19S,2
276378,surge.ocf.berkeley.edu,2017-09-18T22:10:03Z,2017-09-18T22:17:55Z,7M 52S,7
276403,surge.ocf.berkeley.edu,2017-09-18T22:27:03Z,2017-09-18T22:42:54Z,15M 51S,15
276422,surge.ocf.berkeley.edu,2017-09-18T22:48:02Z,2017-09-18T22:50:26Z,2M 24S,2
276428,surge.ocf.berkeley.edu,2017-09-18T23:00:02Z,2017-09-18T23:09:52Z,9M 50S,9
276451,surge.ocf.berkeley.edu,2017-09-18T23:14:02Z,2017-09-18T23:24:55Z,10M 53S,10
276478,surge.ocf.berkeley.edu,2017-09-18T23:35:03Z,2017-09-18T23:37:42Z,2M 39S,2
276480,surge.ocf.berkeley.edu,2017-09-18T23:39:02Z,2017-09-18T23:57:56Z,18M 54S,18
276511,surge.ocf.berkeley.edu,2017-09-19T00:08:03Z,2017-09-19T00:55:59Z,47M 56S,47
276578,surge.ocf.berkeley.edu,2017-09-19T03:00:02Z,2017-09-19T03:32:13Z,32M 11S,32
276630,surge.ocf.berkeley.edu,2017-09-19T16:09:03Z,2017-09-19T16:11:14Z,2M 11S,2
276640,surge.ocf.berkeley.edu,2017-09-19T16:15:03Z,2017-09-19T16:18:18Z,3M 15S,3
276650,surge.ocf.berkeley.edu,2017-09-19T16:23:03Z,2017-09-19T16:25:07Z,2M 4S,2
276656,surge.ocf.berkeley.edu,2017-09-19T16:28:03Z,2017-09-19T16:29:41Z,1M 38S,1
276664,surge.ocf.berkeley.edu,2017-09-19T16:36:03Z,2017-09-19T16:38:22Z,2M 19S,2
276672,surge.ocf.berkeley.edu,2017-09-19T16:40:02Z,2017-09-19T16:40:17Z,15S,0
276676,surge.ocf.berkeley.edu,2017-09-19T16:42:01Z,2017-09-19T16:42:38Z,37S,0
276687,surge.ocf.berkeley.edu,2017-09-19T16:44:01Z,2017-09-19T16:50:02Z,6M 1S,6
276712,surge.ocf.berkeley.edu,2017-09-19T17:06:02Z,2017-09-19T17:11:42Z,5M 40S,5
276729,surge.ocf.berkeley.edu,2017-09-19T17:20:03Z,2017-09-19T17:26:37Z,6M 34S,6
276737,surge.ocf.berkeley.edu,2017-09-19T17:28:03Z,2017-09-19T17:34:15Z,6M 12S,6
276752,surge.ocf.berkeley.edu,2017-09-19T17:36:03Z,2017-09-19T17:37:44Z,1M 41S,1
276756,surge.ocf.berkeley.edu,2017-09-19T17:39:02Z,2017-09-19T17:41:35Z,2M 33S,2
276763,surge.ocf.berkeley.edu,2017-09-19T17:43:02Z,2017-09-19T17:57:08Z,14M 6S,14
276784,surge.ocf.berkeley.edu,2017-09-19T18:02:03Z,2017-09-19T18:04:13Z,2M 10S,2
276801,surge.ocf.berkeley.edu,2017-09-19T18:08:02Z,2017-09-19T18:11:17Z,3M 15S,3
276807,surge.ocf.berkeley.edu,2017-09-19T18:13:01Z,2017-09-19T19:25:04Z,1H 12M 3S,72
276915,surge.ocf.berkeley.edu,2017-09-19T19:27:02Z,2017-09-19T20:05:21Z,38M 19S,38
276989,surge.ocf.berkeley.edu,2017-09-19T20:07:02Z,2017-09-19T20:08:57Z,1M 55S,1
276997,surge.ocf.berkeley.edu,2017-09-19T20:11:02Z,2017-09-19T20:57:04Z,46M 2S,46
277067,surge.ocf.berkeley.edu,2017-09-19T21:03:02Z,2017-09-19T21:04:57Z,1M 55S,1
277087,surge.ocf.berkeley.edu,2017-09-19T21:15:02Z,2017-09-19T21:56:35Z,41M 33S,41
277150,surge.ocf.berkeley.edu,2017-09-19T22:03:02Z,2017-09-19T22:06:57Z,3M 55S,3
277159,surge.ocf.berkeley.edu,2017-09-19T22:08:03Z,2017-09-19T22:10:02Z,1M 59S,1
277169,surge.ocf.berkeley.edu,2017-09-19T22:13:02Z,2017-09-19T22:23:10Z,10M 8S,10
277189,surge.ocf.berkeley.edu,2017-09-19T22:25:02Z,2017-09-19T22:28:45Z,3M 43S,3
277195,surge.ocf.berkeley.edu,2017-09-19T22:30:02Z,2017-09-19T22:30:24Z,22S,0
277209,surge.ocf.berkeley.edu,2017-09-19T22:37:02Z,2017-09-19T22:42:56Z,5M 54S,5
277232,surge.ocf.berkeley.edu,2017-09-19T22:49:01Z,2017-09-19T22:53:22Z,4M 21S,4
277241,surge.ocf.berkeley.edu,2017-09-19T22:57:01Z,2017-09-19T23:17:39Z,20M 38S,20
277272,surge.ocf.berkeley.edu,2017-09-19T23:22:02Z,2017-09-19T23:26:17Z,4M 15S,4
277274,surge.ocf.berkeley.edu,2017-09-19T23:27:02Z,2017-09-19T23:48:08Z,21M 6S,21
277296,surge.ocf.berkeley.edu,2017-09-19T23:49:02Z,2017-09-20T00:00:57Z,11M 55S,11
277314,surge.ocf.berkeley.edu,2017-09-20T00:03:02Z,2017-09-20T00:12:39Z,9M 37S,9
