id,host,user,start,end,last.update,duration,duration.min
281028,venom.ocf.berkeley.edu,ahong,2017-09-26T18:59:03Z,2017-09-26T21:24:49Z,2017-09-26T21:24:49Z,02:25:46,145.77
281035,wildfire.ocf.berkeley.edu,tonysitu,2017-09-26T19:12:02Z,2017-09-26T20:01:07Z,2017-09-26T20:01:07Z,00:49:05,49.08
281036,outbreak.ocf.berkeley.edu,vaibhavj,2017-09-26T19:12:02Z,2017-09-26T19:37:34Z,2017-09-26T19:37:34Z,00:25:32,25.53
281043,bigbang.ocf.berkeley.edu,christam,2017-09-26T19:23:02Z,2017-09-26T19:59:17Z,2017-09-26T19:59:17Z,00:36:15,36.25
281049,acid.ocf.berkeley.edu,rpthornton,2017-09-26T19:43:03Z,2017-09-26T20:57:21Z,2017-09-26T20:57:21Z,01:14:18,74.3
281050,blight.ocf.berkeley.edu,vaibhavj,2017-09-26T19:45:03Z,2017-09-26T20:27:01Z,2017-09-26T20:27:01Z,00:41:58,41.97
281052,cyclone.ocf.berkeley.edu,trliu,2017-09-26T19:49:02Z,2017-09-26T20:53:34Z,2017-09-26T20:53:34Z,01:04:32,64.53
281053,avalanche.ocf.berkeley.edu,tanx,2017-09-26T19:50:03Z,2017-09-26T21:27:14Z,2017-09-26T21:27:14Z,01:37:11,97.18
281056,chaos.ocf.berkeley.edu,kuoh,2017-09-26T19:58:03Z,2017-09-26T20:01:25Z,2017-09-26T20:01:25Z,00:03:22,3.37
281058,headcrash.ocf.berkeley.edu,ianmcdonald,2017-09-26T20:02:02Z,2017-09-26T20:45:33Z,2017-09-26T20:45:33Z,00:43:31,43.52
281060,famine.ocf.berkeley.edu,christam,2017-09-26T20:02:02Z,2017-09-26T21:19:02Z,2017-09-26T21:19:02Z,01:17:00,77
281061,invasion.ocf.berkeley.edu,giridhn,2017-09-26T20:05:02Z,2017-09-26T20:42:02Z,2017-09-26T20:42:02Z,00:37:00,37
281063,firewhirl.ocf.berkeley.edu,vaibhavj,2017-09-26T20:12:01Z,2017-09-26T21:06:25Z,2017-09-26T21:06:25Z,00:54:24,54.4
281068,hailstorm.ocf.berkeley.edu,aaxu,2017-09-26T20:14:03Z,2017-09-26T20:45:02Z,2017-09-26T20:45:02Z,00:30:59,30.98
281070,blizzard.ocf.berkeley.edu,jvperrin,2017-09-26T20:24:01Z,2017-09-26T21:30:02Z,2017-09-26T21:30:02Z,01:06:01,66.02
281071,blight.ocf.berkeley.edu,abizer,2017-09-26T20:30:03Z,2017-09-26T21:18:34Z,2017-09-26T21:18:34Z,00:48:31,48.52
281074,madcow.ocf.berkeley.edu,jvperrin,2017-09-26T21:06:02Z,2017-09-26T21:14:06Z,2017-09-26T21:14:06Z,00:08:04,8.07
281075,cyclone.ocf.berkeley.edu,shasan,2017-09-26T21:08:02Z,2017-09-26T23:57:20Z,2017-09-26T23:57:20Z,02:49:18,169.3
281076,hurricane.ocf.berkeley.edu,shasan,2017-09-26T21:09:02Z,2017-09-26T21:09:02Z,2017-09-26T21:09:02Z,00:00:00,0
281077,hurricane.ocf.berkeley.edu,shasan,2017-09-26T21:10:02Z,2017-09-26T21:11:01Z,2017-09-26T21:11:01Z,00:00:59,0.98
281078,famine.ocf.berkeley.edu,christam,2017-09-26T21:21:02Z,2017-09-26T21:28:39Z,2017-09-26T21:28:39Z,00:07:37,7.62
281079,firewhirl.ocf.berkeley.edu,kuoh,2017-09-26T21:24:02Z,2017-09-27T00:24:39Z,2017-09-27T00:24:39Z,03:00:37,180.62
281080,blight.ocf.berkeley.edu,jvperrin,2017-09-26T21:28:02Z,2017-09-26T21:29:27Z,2017-09-26T21:29:27Z,00:01:25,1.42
281081,famine.ocf.berkeley.edu,jingzhan,2017-09-26T21:29:01Z,2017-09-26T21:40:48Z,2017-09-26T21:40:48Z,00:11:47,11.78
281082,bigbang.ocf.berkeley.edu,shichenh,2017-09-26T21:53:02Z,2017-09-26T23:42:57Z,2017-09-26T23:42:57Z,01:49:55,109.92
281083,avalanche.ocf.berkeley.edu,mcint,2017-09-26T22:00:02Z,2017-09-27T06:38:22Z,2017-09-27T06:38:22Z,08:38:20,518.33
281084,venom.ocf.berkeley.edu,kuoh,2017-09-26T22:14:01Z,2017-09-27T00:27:16Z,2017-09-27T00:27:16Z,02:13:15,133.25
281085,blight.ocf.berkeley.edu,kuoh,2017-09-26T23:48:02Z,2017-09-26T23:57:51Z,2017-09-26T23:57:51Z,00:09:49,9.82
281087,drought.ocf.berkeley.edu,kuoh,2017-09-27T01:07:02Z,2017-09-27T01:31:39Z,2017-09-27T01:31:39Z,00:24:37,24.62
281088,bigbang.ocf.berkeley.edu,shichenh,2017-09-27T07:47:01Z,2017-09-27T07:56:48Z,2017-09-27T07:56:48Z,00:09:47,9.78
281098,firewhirl.ocf.berkeley.edu,asai,2017-09-27T09:14:02Z,2017-09-27T09:16:19Z,2017-09-27T09:16:19Z,00:02:17,2.28
281104,bigbang.ocf.berkeley.edu,shichenh,2017-09-27T09:16:02Z,2017-09-27T10:40:15Z,2017-09-27T10:40:15Z,01:24:13,84.22
281121,cyclone.ocf.berkeley.edu,shikhardhingra,2017-09-27T09:29:03Z,2017-09-27T11:32:42Z,2017-09-27T11:32:42Z,02:03:39,123.65
281127,madcow.ocf.berkeley.edu,asai,2017-09-27T09:34:02Z,2017-09-27T11:02:52Z,2017-09-27T11:02:52Z,01:28:50,88.83
281189,outbreak.ocf.berkeley.edu,awelty,2017-09-27T10:21:02Z,2017-09-27T10:56:04Z,2017-09-27T10:56:04Z,00:35:02,35.03
281218,venom.ocf.berkeley.edu,zdong,2017-09-27T10:55:02Z,2017-09-27T13:41:47Z,2017-09-27T13:41:47Z,02:46:45,166.75
281220,eruption.ocf.berkeley.edu,shasan,2017-09-27T10:56:02Z,2017-09-27T11:32:27Z,2017-09-27T11:32:27Z,00:36:25,36.42
281226,bigbang.ocf.berkeley.edu,baisang,2017-09-27T11:02:02Z,2017-09-27T12:48:35Z,2017-09-27T12:48:35Z,01:46:33,106.55
281270,cyclone.ocf.berkeley.edu,shasan,2017-09-27T11:34:01Z,2017-09-27T22:08:58Z,2017-09-27T22:08:58Z,10:34:57,634.95
281272,destruction.ocf.berkeley.edu,vaibhavj,2017-09-27T11:34:02Z,2017-09-27T12:48:38Z,2017-09-27T12:48:38Z,01:14:36,74.6
281277,eruption.ocf.berkeley.edu,dkessler,2017-09-27T11:38:03Z,2017-09-27T12:48:27Z,2017-09-27T12:48:27Z,01:10:24,70.4
281291,surge.ocf.berkeley.edu,shikhardhingra,2017-09-27T11:50:02Z,2017-09-27T11:52:16Z,2017-09-27T11:52:16Z,00:02:14,2.23
281318,madcow.ocf.berkeley.edu,raymondng,2017-09-27T12:19:02Z,2017-09-27T12:49:54Z,2017-09-27T12:49:54Z,00:30:52,30.87
281339,headcrash.ocf.berkeley.edu,andycui,2017-09-27T12:45:03Z,2017-09-27T12:48:45Z,2017-09-27T12:48:45Z,00:03:42,3.7
281345,outbreak.ocf.berkeley.edu,andycui,2017-09-27T13:44:02Z,2017-09-27T15:49:09Z,2017-09-27T15:49:09Z,02:05:07,125.12
281346,firewhirl.ocf.berkeley.edu,zdong,2017-09-27T13:45:03Z,2017-09-27T14:55:57Z,2017-09-27T14:55:57Z,01:10:54,70.9
281347,destruction.ocf.berkeley.edu,vaibhavj,2017-09-27T13:48:01Z,2017-09-27T17:44:36Z,2017-09-27T17:44:36Z,03:56:35,236.58
281348,blackout.ocf.berkeley.edu,keur,2017-09-27T13:48:02Z,2017-09-27T16:12:36Z,2017-09-27T16:12:36Z,02:24:34,144.57
281349,bigbang.ocf.berkeley.edu,tonysitu,2017-09-27T14:08:03Z,2017-09-27T15:50:32Z,2017-09-27T15:50:32Z,01:42:29,102.48
281350,madcow.ocf.berkeley.edu,raymondng,2017-09-27T14:13:02Z,2017-09-27T23:53:06Z,2017-09-27T23:53:06Z,09:40:04,580.07
281351,drought.ocf.berkeley.edu,baisang,2017-09-27T14:29:03Z,2017-09-27T15:08:14Z,2017-09-27T15:08:14Z,00:39:11,39.18
281353,invasion.ocf.berkeley.edu,shichenh,2017-09-27T14:39:02Z,2017-09-27T22:42:25Z,2017-09-27T22:42:25Z,08:03:23,483.38
281354,firewhirl.ocf.berkeley.edu,mcint,2017-09-27T15:21:02Z,2017-09-28T04:26:51Z,2017-09-28T04:26:51Z,13:05:49,785.82
281355,drought.ocf.berkeley.edu,baisang,2017-09-27T15:23:02Z,2017-09-27T16:08:38Z,2017-09-27T16:08:38Z,00:45:36,45.6
281356,volcano.ocf.berkeley.edu,justinc,2017-09-27T15:44:02Z,2017-09-27T16:44:29Z,2017-09-27T16:44:29Z,01:00:27,60.45
281359,heatwave.ocf.berkeley.edu,shikhardhingra,2017-09-27T16:06:03Z,2017-09-27T17:57:39Z,2017-09-27T17:57:39Z,01:51:36,111.6
281360,cyanide.ocf.berkeley.edu,baisang,2017-09-27T16:10:03Z,2017-09-27T16:45:51Z,2017-09-27T16:45:51Z,00:35:48,35.8
281361,blackout.ocf.berkeley.edu,keur,2017-09-27T16:45:03Z,2017-09-27T19:09:45Z,2017-09-27T19:09:45Z,02:24:42,144.7
281362,cyanide.ocf.berkeley.edu,baisang,2017-09-27T16:47:02Z,2017-09-27T17:57:54Z,2017-09-27T17:57:54Z,01:10:52,70.87
281363,destruction.ocf.berkeley.edu,vaibhavj,2017-09-27T17:48:02Z,2017-09-27T17:48:02Z,2017-09-27T17:48:02Z,00:00:00,0
281364,destruction.ocf.berkeley.edu,vaibhavj,2017-09-27T17:49:02Z,2017-09-27T19:42:31Z,2017-09-27T19:42:31Z,01:53:29,113.48
281365,cyanide.ocf.berkeley.edu,baisang,2017-09-27T17:58:02Z,2017-09-27T23:50:46Z,2017-09-27T23:50:46Z,05:52:44,352.73
281366,venom.ocf.berkeley.edu,gleeb,2017-09-27T18:00:02Z,2017-09-27T19:00:16Z,2017-09-27T19:00:16Z,01:00:14,60.23
281368,meteorstorm.ocf.berkeley.edu,ldw,2017-09-27T18:36:01Z,2017-09-27T20:04:51Z,2017-09-27T20:04:51Z,01:28:50,88.83
281369,outbreak.ocf.berkeley.edu,christam,2017-09-27T19:35:02Z,2017-09-27T19:46:52Z,2017-09-27T19:46:52Z,00:11:50,11.83
281370,eruption.ocf.berkeley.edu,asai,2017-09-27T19:56:02Z,2017-09-27T23:50:55Z,2017-09-27T23:50:55Z,03:54:53,234.88
281371,arsenic.ocf.berkeley.edu,kuoh,2017-09-27T20:38:02Z,2017-09-27T21:36:53Z,2017-09-27T21:36:53Z,00:58:51,58.85
281372,blackout.ocf.berkeley.edu,ahong,2017-09-27T21:36:02Z,2017-09-28T02:44:06Z,2017-09-28T02:44:06Z,05:08:04,308.07
281373,surge.ocf.berkeley.edu,bzhen,2017-09-27T21:48:01Z,2017-09-28T00:32:39Z,2017-09-28T00:32:39Z,02:44:38,164.63
281374,outbreak.ocf.berkeley.edu,zdong,2017-09-27T21:48:03Z,2017-09-28T01:28:54Z,2017-09-28T01:28:54Z,03:40:51,220.85
281375,blight.ocf.berkeley.edu,andycui,2017-09-27T21:57:02Z,2017-09-27T22:08:07Z,2017-09-27T22:08:07Z,00:11:05,11.08
281376,volcano.ocf.berkeley.edu,shichenh,2017-09-27T22:05:03Z,2017-09-27T22:06:28Z,2017-09-27T22:06:28Z,00:01:25,1.42
281377,famine.ocf.berkeley.edu,christam,2017-09-28T03:35:02Z,2017-09-28T04:26:34Z,2017-09-28T04:26:34Z,00:51:32,51.53
281378,bigbang.ocf.berkeley.edu,shichenh,2017-09-28T08:41:01Z,2017-09-28T10:33:02Z,2017-09-28T10:33:02Z,01:52:01,112.02
281453,wildfire.ocf.berkeley.edu,awelty,2017-09-28T10:07:02Z,2017-09-28T11:15:19Z,2017-09-28T11:15:19Z,01:08:17,68.28
281467,invasion.ocf.berkeley.edu,tanx,2017-09-28T10:16:03Z,2017-09-28T10:55:33Z,2017-09-28T10:55:33Z,00:39:30,39.5
281497,eruption.ocf.berkeley.edu,raymondng,2017-09-28T10:41:03Z,2017-09-28T16:13:40Z,2017-09-28T16:13:40Z,05:32:37,332.62
281553,bigbang.ocf.berkeley.edu,bchieng,2017-09-28T11:16:02Z,2017-09-28T11:28:27Z,2017-09-28T11:28:27Z,00:12:25,12.42
281562,venom.ocf.berkeley.edu,vaibhavj,2017-09-28T11:20:02Z,2017-09-28T12:46:48Z,2017-09-28T12:46:48Z,01:26:46,86.77
281577,firewhirl.ocf.berkeley.edu,mdcha,2017-09-28T11:28:03Z,2017-09-28T12:15:26Z,2017-09-28T12:15:26Z,00:47:23,47.38
281581,bigbang.ocf.berkeley.edu,shichenh,2017-09-28T11:32:02Z,2017-09-28T12:24:48Z,2017-09-28T12:24:48Z,00:52:46,52.77
281599,cyclone.ocf.berkeley.edu,shasan,2017-09-28T11:50:03Z,2017-09-28T16:33:23Z,2017-09-28T16:33:23Z,04:43:20,283.33
281612,asteroid.ocf.berkeley.edu,chuang,2017-09-28T11:59:02Z,2017-09-28T12:23:25Z,2017-09-28T12:23:25Z,00:24:23,24.38
281628,avalanche.ocf.berkeley.edu,wporr,2017-09-28T12:08:03Z,2017-09-28T12:09:52Z,2017-09-28T12:09:52Z,00:01:49,1.82
281644,firewhirl.ocf.berkeley.edu,mdcha,2017-09-28T12:16:02Z,2017-09-28T12:20:12Z,2017-09-28T12:20:12Z,00:04:10,4.17
281653,firewhirl.ocf.berkeley.edu,mdcha,2017-09-28T12:21:01Z,2017-09-28T12:24:53Z,2017-09-28T12:24:53Z,00:03:52,3.87
281662,firewhirl.ocf.berkeley.edu,mdcha,2017-09-28T12:26:02Z,2017-09-28T12:29:02Z,2017-09-28T12:29:02Z,00:03:00,3
281673,firewhirl.ocf.berkeley.edu,mdcha,2017-09-28T12:30:03Z,2017-09-28T15:21:36Z,2017-09-28T15:21:36Z,02:51:33,171.55
281674,chaos.ocf.berkeley.edu,shikhardhingra,2017-09-28T12:31:03Z,2017-09-28T13:04:58Z,2017-09-28T13:04:58Z,00:33:55,33.92
281677,bigbang.ocf.berkeley.edu,baisang,2017-09-28T12:32:02Z,2017-09-28T13:41:35Z,2017-09-28T13:41:35Z,01:09:33,69.55
281682,cyanide.ocf.berkeley.edu,tanx,2017-09-28T12:34:02Z,2017-09-28T13:57:39Z,2017-09-28T13:57:39Z,01:23:37,83.62
281733,venom.ocf.berkeley.edu,keur,2017-09-28T13:06:01Z,2017-09-28T17:56:31Z,2017-09-28T17:56:31Z,04:50:30,290.5
281843,sinkhole.ocf.berkeley.edu,andycui,2017-09-28T14:18:03Z,2017-09-28T18:49:01Z,2017-09-28T18:49:01Z,04:30:58,270.97
281846,hailstorm.ocf.berkeley.edu,sanjayk,2017-09-28T14:21:03Z,2017-09-28T14:26:06Z,2017-09-28T14:26:06Z,00:05:03,5.05
281855,hailstorm.ocf.berkeley.edu,sanjayk,2017-09-28T14:33:02Z,2017-09-28T14:34:26Z,2017-09-28T14:34:26Z,00:01:24,1.4
281856,asteroid.ocf.berkeley.edu,shichenh,2017-09-28T14:34:02Z,2017-09-28T17:11:50Z,2017-09-28T17:11:50Z,02:37:48,157.8
281858,famine.ocf.berkeley.edu,zdong,2017-09-28T14:39:03Z,2017-09-28T18:16:25Z,2017-09-28T18:16:25Z,03:37:22,217.37
281860,madcow.ocf.berkeley.edu,shasan,2017-09-28T14:41:03Z,2017-09-28T14:42:11Z,2017-09-28T14:42:11Z,00:01:08,1.13
281866,meteorstorm.ocf.berkeley.edu,bzhen,2017-09-28T14:46:02Z,2017-09-28T15:21:14Z,2017-09-28T15:21:14Z,00:35:12,35.2
281876,outbreak.ocf.berkeley.edu,ldw,2017-09-28T14:56:02Z,2017-09-28T15:14:07Z,2017-09-28T15:14:07Z,00:18:05,18.08
281877,drought.ocf.berkeley.edu,chuang,2017-09-28T14:56:02Z,2017-09-28T15:17:11Z,2017-09-28T15:17:11Z,00:21:09,21.15
281883,wildfire.ocf.berkeley.edu,tanx,2017-09-28T15:01:02Z,2017-09-28T16:43:33Z,2017-09-28T16:43:33Z,01:42:31,102.52
281899,madcow.ocf.berkeley.edu,raymondng,2017-09-28T15:12:02Z,2017-09-28T15:32:01Z,2017-09-28T15:32:01Z,00:19:59,19.98
281905,firewhirl.ocf.berkeley.edu,mdcha,2017-09-28T15:22:01Z,2017-09-28T15:23:18Z,2017-09-28T15:23:18Z,00:01:17,1.28
281906,surge.ocf.berkeley.edu,keur,2017-09-28T15:22:02Z,2017-09-28T15:22:43Z,2017-09-28T15:22:43Z,00:00:41,0.68
281908,meteorstorm.ocf.berkeley.edu,keur,2017-09-28T15:24:01Z,2017-09-28T15:38:01Z,2017-09-28T15:38:01Z,00:14:00,14
281915,firewhirl.ocf.berkeley.edu,shasan,2017-09-28T15:32:02Z,2017-09-28T15:32:39Z,2017-09-28T15:32:39Z,00:00:37,0.62
281929,heatwave.ocf.berkeley.edu,bchieng,2017-09-28T15:43:02Z,2017-09-28T17:14:09Z,2017-09-28T17:14:09Z,01:31:07,91.12
281944,firewhirl.ocf.berkeley.edu,dkessler,2017-09-28T15:51:01Z,2017-09-28T16:01:13Z,2017-09-28T16:01:13Z,00:10:12,10.2
281945,drought.ocf.berkeley.edu,ashleychien,2017-09-28T15:53:03Z,2017-09-28T16:50:35Z,2017-09-28T16:50:35Z,00:57:32,57.53
281946,avalanche.ocf.berkeley.edu,baisang,2017-09-28T15:54:01Z,2017-09-28T18:07:00Z,2017-09-28T18:07:00Z,02:12:59,132.98
281947,outbreak.ocf.berkeley.edu,shasan,2017-09-28T15:55:02Z,2017-09-28T16:06:39Z,2017-09-28T16:06:39Z,00:11:37,11.62
281965,acid.ocf.berkeley.edu,ahong,2017-09-28T16:19:01Z,2017-09-28T18:39:45Z,2017-09-28T18:39:45Z,02:20:44,140.73
281974,cyclone.ocf.berkeley.edu,shasan,2017-09-28T16:42:02Z,2017-09-29T00:35:27Z,2017-09-29T00:35:27Z,07:53:25,473.42
281987,madcow.ocf.berkeley.edu,raymondng,2017-09-28T17:02:01Z,2017-09-28T18:28:00Z,2017-09-28T18:28:00Z,01:25:59,85.98
281992,eruption.ocf.berkeley.edu,dkessler,2017-09-28T17:06:02Z,2017-09-28T17:49:08Z,2017-09-28T17:49:08Z,00:43:06,43.1
281996,bigbang.ocf.berkeley.edu,ldw,2017-09-28T17:09:02Z,2017-09-28T18:57:16Z,2017-09-28T18:57:16Z,01:48:14,108.23
282015,meteorstorm.ocf.berkeley.edu,raymondng,2017-09-28T17:28:02Z,2017-09-28T17:36:14Z,2017-09-28T17:36:14Z,00:08:12,8.2
282019,firewhirl.ocf.berkeley.edu,vaibhavj,2017-09-28T17:36:03Z,2017-09-28T17:48:29Z,2017-09-28T17:48:29Z,00:12:26,12.43
282036,firewhirl.ocf.berkeley.edu,shikhardhingra,2017-09-28T17:55:02Z,2017-09-28T19:07:35Z,2017-09-28T19:07:35Z,01:12:33,72.55
282038,drought.ocf.berkeley.edu,tmochida,2017-09-28T17:58:03Z,2017-09-28T18:27:16Z,2017-09-28T18:27:16Z,00:29:13,29.22
282053,madcow.ocf.berkeley.edu,chuang,2017-09-28T18:38:01Z,2017-09-29T07:12:37Z,2017-09-29T07:12:37Z,12:34:36,754.6
282057,eruption.ocf.berkeley.edu,quincyhuynh,2017-09-28T18:47:03Z,2017-09-28T20:04:09Z,2017-09-28T20:04:09Z,01:17:06,77.1
282058,blizzard.ocf.berkeley.edu,bchieng,2017-09-28T18:48:01Z,2017-09-28T21:39:52Z,2017-09-28T21:39:52Z,02:51:51,171.85
282065,famine.ocf.berkeley.edu,christam,2017-09-28T19:09:02Z,2017-09-29T00:28:29Z,2017-09-29T00:28:29Z,05:19:27,319.45
282066,bigbang.ocf.berkeley.edu,trliu,2017-09-28T19:10:03Z,2017-09-28T20:57:53Z,2017-09-28T20:57:53Z,01:47:50,107.83
282069,avalanche.ocf.berkeley.edu,vaibhavj,2017-09-28T19:20:01Z,2017-09-28T21:34:40Z,2017-09-28T21:34:40Z,02:14:39,134.65
282070,acid.ocf.berkeley.edu,keur,2017-09-28T19:20:02Z,2017-09-28T21:32:42Z,2017-09-28T21:32:42Z,02:12:40,132.67
282071,firewhirl.ocf.berkeley.edu,mcint,2017-09-28T19:20:02Z,2017-09-28T20:04:02Z,2017-09-28T20:04:02Z,00:44:00,44
282077,hurricane.ocf.berkeley.edu,quincyhuynh,2017-09-28T19:57:02Z,2017-09-28T20:03:46Z,2017-09-28T20:03:46Z,00:06:44,6.73
282081,firewhirl.ocf.berkeley.edu,asai,2017-09-28T20:05:02Z,2017-09-29T00:31:01Z,2017-09-29T00:31:01Z,04:25:59,265.98
282083,outbreak.ocf.berkeley.edu,quincyhuynh,2017-09-28T20:09:02Z,2017-09-28T20:44:16Z,2017-09-28T20:44:16Z,00:35:14,35.23
282085,blackout.ocf.berkeley.edu,jhshi,2017-09-28T20:11:02Z,2017-09-28T21:00:03Z,2017-09-28T21:00:03Z,00:49:01,49.02
282087,blight.ocf.berkeley.edu,kuoh,2017-09-28T20:12:02Z,2017-09-28T20:56:33Z,2017-09-28T20:56:33Z,00:44:31,44.52
282089,eruption.ocf.berkeley.edu,mdcha,2017-09-28T20:58:02Z,2017-09-28T21:00:07Z,2017-09-28T21:00:07Z,00:02:05,2.08
282090,meteorstorm.ocf.berkeley.edu,kuoh,2017-09-28T20:59:02Z,2017-09-28T21:01:17Z,2017-09-28T21:01:17Z,00:02:15,2.25
282091,outbreak.ocf.berkeley.edu,tmochida,2017-09-28T21:00:03Z,2017-09-28T21:13:27Z,2017-09-28T21:13:27Z,00:13:24,13.4
282092,drought.ocf.berkeley.edu,zdong,2017-09-28T21:02:01Z,2017-09-28T21:29:52Z,2017-09-28T21:29:52Z,00:27:51,27.85
282093,bigbang.ocf.berkeley.edu,andycui,2017-09-28T21:04:02Z,2017-09-28T22:54:52Z,2017-09-28T22:54:52Z,01:50:50,110.83
282094,blight.ocf.berkeley.edu,jingzhan,2017-09-28T21:16:03Z,2017-09-28T21:22:53Z,2017-09-28T21:22:53Z,00:06:50,6.83
282095,blight.ocf.berkeley.edu,jingzhan,2017-09-28T21:23:03Z,2017-09-29T00:28:59Z,2017-09-29T00:28:59Z,03:05:56,185.93
282096,cyanide.ocf.berkeley.edu,baisang,2017-09-28T21:27:03Z,2017-09-29T00:32:33Z,2017-09-29T00:32:33Z,03:05:30,185.5
282097,drought.ocf.berkeley.edu,zdong,2017-09-28T21:32:02Z,2017-09-28T23:11:17Z,2017-09-28T23:11:17Z,01:39:15,99.25
282098,eruption.ocf.berkeley.edu,shichenh,2017-09-28T21:37:02Z,2017-09-29T00:52:10Z,2017-09-29T00:52:10Z,03:15:08,195.13
282099,outbreak.ocf.berkeley.edu,mcint,2017-09-28T21:50:03Z,2017-09-28T21:56:21Z,2017-09-28T21:56:21Z,00:06:18,6.3
282100,meteorstorm.ocf.berkeley.edu,shasan,2017-09-28T22:27:03Z,2017-09-28T22:27:27Z,2017-09-28T22:27:27Z,00:00:24,0.4
282101,hurricane.ocf.berkeley.edu,quincyhuynh,2017-09-28T22:36:02Z,2017-09-29T00:33:23Z,2017-09-29T00:33:23Z,01:57:21,117.35
282102,asteroid.ocf.berkeley.edu,kevinma,2017-09-28T23:18:02Z,2017-09-28T23:23:27Z,2017-09-28T23:23:27Z,00:05:25,5.42
282103,meteorstorm.ocf.berkeley.edu,kpengboy,2017-09-29T00:20:02Z,2017-09-29T00:23:48Z,2017-09-29T00:23:48Z,00:03:46,3.77
282104,famine.ocf.berkeley.edu,jingzhan,2017-09-29T00:29:01Z,2017-09-29T00:50:25Z,2017-09-29T00:50:25Z,00:21:24,21.4
282105,blight.ocf.berkeley.edu,christam,2017-09-29T00:36:02Z,2017-09-29T00:50:58Z,2017-09-29T00:50:58Z,00:14:56,14.93
282106,firewhirl.ocf.berkeley.edu,mcint,2017-09-29T00:37:02Z,2017-09-29T07:14:21Z,2017-09-29T07:14:21Z,06:37:19,397.32
282107,cyclone.ocf.berkeley.edu,abizer,2017-09-29T00:38:02Z,2017-09-29T06:43:02Z,2017-09-29T06:43:02Z,06:05:00,365
282108,outbreak.ocf.berkeley.edu,gleeb,2017-09-29T02:29:03Z,2017-09-29T02:55:52Z,2017-09-29T02:55:52Z,00:26:49,26.82
282109,outbreak.ocf.berkeley.edu,gleeb,2017-09-29T03:13:03Z,2017-09-29T03:18:47Z,2017-09-29T03:18:47Z,00:05:44,5.73
282110,cyclone.ocf.berkeley.edu,abizer,2017-09-29T06:44:02Z,2017-09-29T07:13:37Z,2017-09-29T07:13:37Z,00:29:35,29.58
282114,bigbang.ocf.berkeley.edu,shikhardhingra,2017-09-29T09:15:03Z,2017-09-29T09:16:07Z,2017-09-29T09:16:07Z,00:01:04,1.07
282120,headcrash.ocf.berkeley.edu,carterturn,2017-09-29T09:17:03Z,2017-09-29T09:18:03Z,2017-09-29T09:18:03Z,00:01:00,1
282126,headcrash.ocf.berkeley.edu,carterturn,2017-09-29T09:19:03Z,2017-09-29T09:19:28Z,2017-09-29T09:19:28Z,00:00:25,0.42
282128,headcrash.ocf.berkeley.edu,carterturn,2017-09-29T09:20:04Z,2017-09-29T11:13:39Z,2017-09-29T11:13:39Z,01:53:35,113.58
282131,firewhirl.ocf.berkeley.edu,shichenh,2017-09-29T09:25:02Z,2017-09-29T10:53:11Z,2017-09-29T10:53:11Z,01:28:09,88.15
282211,cyclone.ocf.berkeley.edu,mcint,2017-09-29T10:38:03Z,2017-09-29T11:00:35Z,2017-09-29T11:00:35Z,00:22:32,22.53
282224,heatwave.ocf.berkeley.edu,andycui,2017-09-29T10:48:02Z,2017-09-29T22:14:55Z,2017-09-29T22:14:55Z,11:26:53,686.88
282225,meteorstorm.ocf.berkeley.edu,wporr,2017-09-29T10:49:01Z,2017-09-29T10:49:11Z,2017-09-29T10:49:11Z,00:00:10,0.17
282227,madcow.ocf.berkeley.edu,wporr,2017-09-29T10:50:01Z,2017-09-29T13:13:24Z,2017-09-29T13:13:24Z,02:23:23,143.38
282241,invasion.ocf.berkeley.edu,shasan,2017-09-29T10:58:03Z,2017-09-29T22:18:00Z,2017-09-29T22:18:00Z,11:19:57,679.95
282294,plague.ocf.berkeley.edu,bzhen,2017-09-29T11:41:01Z,2017-09-29T11:53:26Z,2017-09-29T11:53:26Z,00:12:25,12.42
282337,cyclone.ocf.berkeley.edu,asai,2017-09-29T12:11:02Z,2017-09-29T12:39:29Z,2017-09-29T12:39:29Z,00:28:27,28.45
282371,cyanide.ocf.berkeley.edu,asai,2017-09-29T12:40:03Z,2017-09-29T13:25:12Z,2017-09-29T13:25:12Z,00:45:09,45.15
282376,cyclone.ocf.berkeley.edu,shichenh,2017-09-29T12:44:03Z,2017-09-29T16:32:21Z,2017-09-29T16:32:21Z,03:48:18,228.3
282380,surge.ocf.berkeley.edu,vaibhavj,2017-09-29T12:46:02Z,2017-09-29T13:54:28Z,2017-09-29T13:54:28Z,01:08:26,68.43
282403,venom.ocf.berkeley.edu,chuang,2017-09-29T13:07:01Z,2017-09-29T14:46:02Z,2017-09-29T14:46:02Z,01:39:01,99.02
282406,blizzard.ocf.berkeley.edu,bchieng,2017-09-29T13:10:02Z,2017-09-29T14:11:35Z,2017-09-29T14:11:35Z,01:01:33,61.55
282435,cyanide.ocf.berkeley.edu,keur,2017-09-29T13:33:02Z,2017-09-29T13:57:36Z,2017-09-29T13:57:36Z,00:24:34,24.57
282486,firewhirl.ocf.berkeley.edu,shikhardhingra,2017-09-29T14:20:03Z,2017-09-29T17:31:46Z,2017-09-29T17:31:46Z,03:11:43,191.72
282488,cyanide.ocf.berkeley.edu,zdong,2017-09-29T14:21:03Z,2017-09-29T22:16:05Z,2017-09-29T22:16:05Z,07:55:02,475.03
